prediction_timestamp,model_input_timestamp,target_timestamp,predicted_direction,prob_up,prob_down,start_close,actual_close_15m,actual_return_15m,actual_direction_15m,prediction_correct,evaluated_at
2026-05-13T18:30:00+00:00,2026-05-13T18:30:00+00:00,2026-05-13T18:30:00+00:00,UP,0.5024615944849483,0.4975384055150517,79741.0,79620.0,-0.0015185650598649055,DOWN,False,2026-05-13T18:45:11.270843+00:00
2026-05-13T18:45:00+00:00,2026-05-13T18:45:00+00:00,2026-05-13T18:45:00+00:00,UP,0.515675030669601,0.484324969330399,79620.0,79580.0,-0.0005025125733885754,DOWN,False,2026-05-13T19:00:13.139006+00:00
2026-05-13T19:00:00+00:00,2026-05-13T19:00:00+00:00,2026-05-13T19:00:00+00:00,UP,0.5168949910833606,0.4831050089166394,79580.0,79500.0,-0.0010057833384964157,DOWN,False,2026-05-13T19:15:15.301717+00:00
2026-05-13T19:15:00+00:00,2026-05-13T19:15:00+00:00,2026-05-13T19:15:00+00:00,UP,0.511382265145398,0.488617734854602,79500.0,79477.0,-0.0002893500337843763,DOWN,False,2026-05-13T19:30:11.272048+00:00
2026-05-13T19:30:00+00:00,2026-05-13T19:30:00+00:00,2026-05-13T19:30:00+00:00,UP,0.5188293937133204,0.4811706062866796,79477.0,79488.0,0.00013839524445707544,UP,True,2026-05-13T19:45:11.344710+00:00
2026-05-13T19:45:00+00:00,2026-05-13T19:45:00+00:00,2026-05-13T19:45:00+00:00,UP,0.5166797838778188,0.4833202161221812,79488.0,79618.0,0.0016341310689624627,UP,True,2026-05-13T20:00:15.879502+00:00
2026-05-13T20:00:00+00:00,2026-05-13T20:00:00+00:00,2026-05-13T20:00:00+00:00,DOWN,0.4739182094221424,0.5260817905778576,79618.0,79621.0,3.767921175531785e-05,UP,False,2026-05-13T20:15:11.272731+00:00
2026-05-13T20:15:00+00:00,2026-05-13T20:15:00+00:00,2026-05-13T20:15:00+00:00,DOWN,0.4791905254842748,0.5208094745157252,79621.0,79601.0,-0.00025122156618043856,DOWN,True,2026-05-13T20:30:11.267025+00:00
2026-05-13T20:30:00+00:00,2026-05-13T20:30:00+00:00,2026-05-13T20:30:00+00:00,DOWN,0.480470539961043,0.519529460038957,79601.0,79700.0,0.001242930210673183,UP,False,2026-05-13T20:45:11.262567+00:00
2026-05-13T20:45:00+00:00,2026-05-13T20:45:00+00:00,2026-05-13T20:45:00+00:00,DOWN,0.4684810300969224,0.5315189699030776,79700.0,79684.0,-0.00020077297663191295,DOWN,True,2026-05-13T21:00:12.487357+00:00
